timestamp,error_code
2024-06-01 22:37:15.136462,OK
2024-06-01 22:37:21.827971,OK
2024-06-01 22:37:32.623524,OK
2024-06-01 22:37:37.168256,OK
2024-06-01 22:37:48.530168,OK
2024-06-01 22:37:54.194707,OK
2024-06-01 22:38:01.800910,OK
2024-06-01 22:38:12.636322,OK
2024-06-01 22:38:18.788215,OK
2024-06-01 22:38:27.689012,OK
2024-06-01 22:38:33.129157,OK
2024-06-01 22:38:42.020863,OK
2024-06-01 22:38:51.334704,OK
2024-06-01 22:38:57.927092,OK
2024-06-01 22:39:05.116054,OK
2024-06-01 22:39:16.348759,OK
2024-06-01 22:39:22.019044,OK
2024-06-01 22:39:29.889097,OK
2024-06-01 22:39:40.190664,OK
2024-06-01 22:39:45.533997,OK
2024-06-01 22:39:56.245145,OK
2024-06-01 22:40:03.862845,OK
2024-06-01 22:40:09.685530,OK
2024-06-01 22:40:18.951104,OK
2024-06-01 22:40:25.657359,OK
2024-06-01 22:40:35.183320,OK
2024-06-01 22:40:41.683968,OK
2024-06-01 22:40:51.846757,OK
2024-06-01 22:41:00.281802,OK
2024-06-01 22:41:05.660328,OK
2024-06-01 22:41:15.896918,OK
2024-06-01 22:41:21.615898,OK
2024-06-01 22:41:29.295678,OK
2024-06-01 22:41:40.191038,OK
2024-06-01 22:41:48.553797,OK
2024-06-01 22:41:53.155144,OK
2024-06-01 22:42:04.159570,OK
2024-06-01 22:42:11.460494,OK
2024-06-01 22:42:17.034754,OK
2024-06-01 22:42:27.262496,OK
2024-06-01 22:42:34.597312,OK
2024-06-01 22:42:41.903213,OK
2024-06-01 22:42:51.549121,OK
2024-06-01 22:42:59.887327,OK
2024-06-01 22:43:05.384702,OK
2024-06-01 22:43:16.511650,OK
2024-06-01 22:43:22.929899,NOK_4
2024-06-01 22:43:29.496991,NOK_4
2024-06-01 22:43:39.417255,OK
2024-06-01 22:43:45.994248,OK
2024-06-01 22:43:53.655726,OK
2024-06-01 22:44:02.554437,OK
2024-06-01 22:44:11.848219,OK
2024-06-01 22:44:18.288710,OK
2024-06-01 22:44:26.028509,NOK_4
2024-06-01 22:44:36.324329,OK
2024-06-01 22:44:44.109034,OK
2024-06-01 22:44:52.723598,OK
2024-06-01 22:44:59.739417,OK
2024-06-01 22:45:06.568522,OK
2024-06-01 22:45:16.953504,OK
2024-06-01 22:45:24.667688,OK
2024-06-01 22:45:30.094580,OK
2024-06-01 22:45:37.501199,OK
2024-06-01 22:45:45.740228,OK
2024-06-01 22:45:53.578964,OK
2024-06-01 22:46:01.077231,OK
2024-06-01 22:46:11.680820,OK
2024-06-01 22:46:19.248385,NOK_4
2024-06-01 22:46:26.149667,OK
2024-06-01 22:46:36.239505,OK
2024-06-01 22:46:41.891632,OK
2024-06-01 22:46:52.501697,NOK_3
2024-06-01 22:47:00.361778,OK
2024-06-01 22:47:06.928786,OK
2024-06-01 22:47:14.838967,OK
2024-06-01 22:47:24.911567,OK
2024-06-01 22:47:32.581391,OK
2024-06-01 22:47:38.005825,OK
2024-06-01 22:47:45.436190,OK
2024-06-01 22:47:55.316414,OK
2024-06-01 22:48:01.113216,OK
2024-06-01 22:48:09.571964,OK
2024-06-01 22:48:18.812560,OK
2024-06-01 22:48:25.979411,OK
2024-06-01 22:48:34.717135,OK
2024-06-01 22:48:42.837767,OK
2024-06-01 22:48:52.743044,OK
2024-06-01 22:48:58.330643,OK
2024-06-01 22:49:06.663974,OK
2024-06-01 22:49:15.338024,OK
2024-06-01 22:49:21.182719,OK
2024-06-01 22:49:29.999534,OK
2024-06-01 22:49:40.913652,NOK_1
2024-06-01 22:49:45.447587,OK
2024-06-01 22:49:53.776846,OK
2024-06-01 22:50:04.537277,OK
2024-06-01 22:50:11.274555,OK
2024-06-01 22:50:17.185172,OK
2024-06-01 22:50:27.107628,OK
2024-06-01 22:50:33.301722,OK
2024-06-01 22:50:41.946009,OK
2024-06-01 22:50:51.420473,OK
2024-06-01 22:50:59.019820,OK
2024-06-01 22:51:06.755446,OK
2024-06-01 22:51:14.957333,OK
2024-06-01 22:51:24.269994,NOK_4
2024-06-01 22:51:29.740747,OK
2024-06-01 22:51:38.294271,OK
2024-06-01 22:51:47.159217,NOK_4
2024-06-01 22:51:53.164687,OK
2024-06-01 22:52:01.174063,OK
2024-06-01 22:52:09.822990,OK
2024-06-01 22:52:18.355560,OK
2024-06-01 22:52:25.687817,OK
2024-06-01 22:52:35.220077,OK
2024-06-01 22:52:43.028528,OK
2024-06-01 22:52:49.754527,OK
2024-06-01 22:52:58.987121,OK
2024-06-01 22:53:07.084094,OK
2024-06-01 22:53:14.989239,OK
2024-06-01 22:53:22.896698,OK
2024-06-01 22:53:32.150329,OK
2024-06-01 22:53:39.279925,OK
2024-06-01 22:53:47.594453,OK
2024-06-01 22:53:53.715175,OK
2024-06-01 22:54:03.285266,OK
2024-06-01 22:54:11.758564,OK
2024-06-01 22:54:19.110090,NOK_4
2024-06-01 22:54:26.415571,OK
2024-06-01 22:54:34.467405,OK
2024-06-01 22:54:41.600705,OK
2024-06-01 22:54:52.156579,OK
2024-06-01 22:54:59.072815,OK
2024-06-01 22:55:05.460172,NOK_4
2024-06-01 22:55:14.249094,OK
2024-06-01 22:55:24.167849,OK
2024-06-01 22:55:32.134634,OK
2024-06-01 22:55:40.976937,NOK_4
2024-06-01 22:55:48.798296,NOK_4
2024-06-01 22:55:55.485654,OK
2024-06-01 22:56:02.811589,OK
2024-06-01 22:56:12.019462,OK
2024-06-01 22:56:20.777578,OK
2024-06-01 22:56:25.051189,OK
2024-06-01 22:56:33.063042,NOK_1
2024-06-01 22:56:42.227261,OK
2024-06-01 22:56:51.624502,OK
2024-06-01 22:56:59.826151,NOK_1
2024-06-01 22:57:07.031588,OK
2024-06-01 22:57:15.026362,OK
2024-06-01 22:57:22.804571,OK
2024-06-01 22:57:29.061937,OK
2024-06-01 22:57:40.389307,OK
2024-06-01 22:57:45.493030,OK
2024-06-01 22:57:56.196879,OK
2024-06-01 22:58:02.644038,NOK_4
2024-06-01 22:58:09.875103,OK
2024-06-01 22:58:17.039685,OK
2024-06-01 22:58:27.922549,OK
2024-06-01 22:58:35.732875,OK
2024-06-01 22:58:43.433322,OK
2024-06-01 22:58:50.661988,OK
2024-06-01 22:58:58.221106,OK
2024-06-01 22:59:07.400512,OK
2024-06-01 22:59:15.414115,NOK_4
2024-06-01 22:59:24.852781,OK
2024-06-01 22:59:31.118694,OK
2024-06-01 22:59:40.555923,OK
2024-06-01 22:59:45.913611,OK
2024-06-01 22:59:55.201585,OK
2024-06-01 23:00:01.821621,OK
2024-06-01 23:00:12.026630,OK
2024-06-01 23:00:18.680081,NOK_4
2024-06-01 23:00:28.044770,OK
2024-06-01 23:00:33.962814,OK
2024-06-01 23:00:44.712568,OK
2024-06-01 23:00:51.744824,OK
2024-06-01 23:01:00.091922,OK
2024-06-01 23:01:07.588731,OK
2024-06-01 23:01:16.936221,OK
2024-06-01 23:01:24.741656,OK
2024-06-01 23:01:31.759710,OK
2024-06-01 23:01:37.238840,OK
2024-06-01 23:01:47.834488,OK
2024-06-01 23:01:53.850121,OK
2024-06-01 23:02:01.492969,OK
2024-06-01 23:02:09.636063,OK
2024-06-01 23:02:18.821750,OK
2024-06-01 23:02:27.189970,OK
2024-06-01 23:02:34.025585,OK
2024-06-01 23:02:44.726599,OK
2024-06-01 23:02:49.552640,OK
2024-06-01 23:02:58.766767,OK
2024-06-01 23:03:06.871908,OK
2024-06-01 23:03:15.518285,OK
2024-06-01 23:03:23.457476,OK
2024-06-01 23:03:30.519213,OK
2024-06-01 23:03:40.631948,OK
2024-06-01 23:03:48.824849,OK
2024-06-01 23:03:55.320239,NOK_4
2024-06-01 23:04:04.194376,OK
2024-06-01 23:04:12.251937,OK
2024-06-01 23:04:19.262266,OK
2024-06-01 23:04:25.195159,OK
2024-06-01 23:04:35.500093,OK
2024-06-01 23:04:42.647498,OK
2024-06-01 23:04:52.741402,OK
2024-06-01 23:05:00.687629,OK
2024-06-01 23:05:07.995924,OK
2024-06-01 23:05:15.411765,OK
2024-06-01 23:05:22.192082,OK
2024-06-01 23:05:31.004806,OK
2024-06-01 23:05:38.509312,OK
2024-06-01 23:05:45.894889,OK
2024-06-01 23:05:56.765932,OK
2024-06-01 23:06:01.391075,OK
2024-06-01 23:06:12.063325,OK
2024-06-01 23:06:17.492994,OK
2024-06-01 23:06:27.347013,OK
2024-06-01 23:06:34.829297,OK
2024-06-01 23:06:42.027291,OK
2024-06-01 23:06:52.601158,OK
2024-06-01 23:06:58.274036,OK
2024-06-01 23:07:06.627338,OK
2024-06-01 23:07:14.684484,OK
2024-06-01 23:07:23.367958,OK
2024-06-01 23:07:32.295442,OK
2024-06-01 23:07:37.420340,OK
2024-06-01 23:07:48.729931,OK
2024-06-01 23:07:53.803638,OK
2024-06-01 23:08:04.473894,OK
2024-06-01 23:08:11.061415,OK
2024-06-01 23:08:19.709669,OK
2024-06-01 23:08:27.916120,OK
2024-06-01 23:08:34.769877,OK
2024-06-01 23:08:42.397948,OK
2024-06-01 23:08:50.992808,OK
2024-06-01 23:08:57.077776,OK
2024-06-01 23:09:06.382848,OK
2024-06-01 23:09:15.555839,OK
2024-06-01 23:09:21.647707,OK
2024-06-01 23:09:31.417099,OK
2024-06-01 23:09:39.343112,OK
2024-06-01 23:09:47.226190,OK
2024-06-01 23:09:56.569296,OK
2024-06-01 23:10:02.330290,NOK_4
2024-06-01 23:10:11.949622,OK
2024-06-01 23:10:18.755442,OK
2024-06-01 23:10:27.923563,OK
2024-06-01 23:10:36.807165,OK
2024-06-01 23:10:44.764667,OK
2024-06-01 23:10:51.002727,OK
2024-06-01 23:10:57.059775,OK
2024-06-01 23:11:06.262052,OK
2024-06-01 23:11:13.169009,OK
2024-06-01 23:11:24.655498,OK
2024-06-01 23:11:31.590421,OK
2024-06-01 23:11:39.628453,OK
2024-06-01 23:11:48.510123,NOK_4
2024-06-01 23:11:54.563502,OK
2024-06-01 23:12:02.035031,NOK_4
2024-06-01 23:12:10.749633,OK
2024-06-01 23:12:17.726162,OK
2024-06-01 23:12:25.710846,OK
2024-06-01 23:12:34.702713,OK
2024-06-01 23:12:43.143265,OK
2024-06-01 23:12:52.110110,OK
2024-06-01 23:12:59.192195,NOK_4
2024-06-01 23:13:05.660940,OK
2024-06-01 23:13:13.311961,OK
2024-06-01 23:13:21.214299,OK
2024-06-01 23:13:30.593124,OK
2024-06-01 23:13:37.756833,OK
2024-06-01 23:13:46.695952,OK
2024-06-01 23:13:55.910634,OK
2024-06-01 23:14:04.415534,OK
2024-06-01 23:14:12.363386,OK
2024-06-01 23:14:19.295963,OK
2024-06-01 23:14:28.308034,OK
2024-06-01 23:14:36.124383,OK
2024-06-01 23:14:43.165765,OK
2024-06-01 23:14:49.530115,NOK_4
2024-06-01 23:14:57.377873,OK
2024-06-01 23:15:06.118633,OK
2024-06-01 23:15:16.912653,OK
2024-06-01 23:15:21.840901,OK
2024-06-01 23:15:32.045055,OK
2024-06-01 23:15:39.817712,OK
2024-06-01 23:15:48.407631,OK
2024-06-01 23:15:53.727794,OK
2024-06-01 23:16:04.277116,OK
2024-06-01 23:16:11.235607,OK
2024-06-01 23:16:20.887351,OK
2024-06-01 23:16:28.002678,OK
2024-06-01 23:16:35.192979,OK
2024-06-01 23:16:42.724417,OK
2024-06-01 23:16:49.569204,OK
2024-06-01 23:17:00.167057,OK
2024-06-01 23:17:06.577463,OK
2024-06-01 23:17:16.221463,OK
2024-06-01 23:17:22.082178,OK
2024-06-01 23:17:31.468616,OK
2024-06-01 23:17:39.253321,OK
2024-06-01 23:17:45.302358,OK
2024-06-01 23:17:53.176523,NOK_4
2024-06-01 23:18:04.119081,OK
2024-06-01 23:18:09.834921,OK
2024-06-01 23:18:18.566162,OK
2024-06-01 23:18:28.031615,OK
2024-06-01 23:18:34.208065,OK
2024-06-01 23:18:44.596906,OK
2024-06-01 23:18:49.182586,OK
2024-06-01 23:18:57.103942,OK
2024-06-01 23:19:05.556635,OK
2024-06-01 23:19:13.623689,OK
2024-06-01 23:19:21.762133,OK
2024-06-01 23:19:32.077112,OK
2024-06-01 23:19:37.316770,OK
2024-06-01 23:19:47.797448,NOK_1
2024-06-01 23:19:53.094732,OK
2024-06-01 23:20:02.519210,OK
2024-06-01 23:20:11.431581,OK
2024-06-01 23:20:19.571917,OK
2024-06-01 23:20:25.330246,OK
2024-06-01 23:20:36.819684,OK
2024-06-01 23:20:43.429386,OK
2024-06-01 23:20:50.076166,OK
2024-06-01 23:21:00.171028,OK
2024-06-01 23:21:06.058577,OK
2024-06-01 23:21:16.075953,OK
2024-06-01 23:21:23.819838,NOK_4
2024-06-01 23:21:29.181418,OK
2024-06-01 23:21:40.587686,OK
2024-06-01 23:21:45.577609,OK
2024-06-01 23:21:54.159221,OK
2024-06-01 23:22:03.747311,OK
2024-06-01 23:22:11.236206,OK
2024-06-01 23:22:18.297835,OK
2024-06-01 23:22:25.492641,OK
2024-06-01 23:22:35.125790,OK
2024-06-01 23:22:42.373246,OK
2024-06-01 23:22:51.365532,OK
2024-06-01 23:22:58.727196,OK
2024-06-01 23:23:06.009350,NOK_1
2024-06-01 23:23:15.711943,OK
2024-06-01 23:23:22.388138,OK
2024-06-01 23:23:32.775869,OK
2024-06-01 23:23:39.527895,OK
2024-06-01 23:23:47.282153,OK
2024-06-01 23:23:54.435795,OK
2024-06-01 23:24:03.930573,OK
2024-06-01 23:24:10.981076,OK
2024-06-01 23:24:17.988173,NOK_4
2024-06-01 23:24:26.192930,OK
2024-06-01 23:24:36.019608,OK
2024-06-01 23:24:43.971614,OK
2024-06-01 23:24:52.088912,OK
2024-06-01 23:24:57.383276,OK
2024-06-01 23:25:08.121127,NOK_4
2024-06-01 23:25:16.489945,OK
2024-06-01 23:25:21.223629,OK
2024-06-01 23:25:30.218441,OK
2024-06-01 23:25:38.570492,OK
2024-06-01 23:25:45.970201,OK
2024-06-01 23:25:54.384394,OK
2024-06-01 23:26:01.319525,OK
2024-06-01 23:26:09.791582,OK
2024-06-01 23:26:19.197747,OK
2024-06-01 23:26:27.170644,OK
2024-06-01 23:26:33.875049,OK
2024-06-01 23:26:44.392252,NOK_4
2024-06-01 23:26:51.985689,OK
2024-06-01 23:26:58.624009,OK
2024-06-01 23:27:08.342387,NOK_4
2024-06-01 23:27:14.318394,OK
2024-06-01 23:27:23.139471,OK
2024-06-01 23:27:30.935967,OK
2024-06-01 23:27:38.944125,OK
2024-06-01 23:27:48.293740,OK
2024-06-01 23:27:55.169560,OK
2024-06-01 23:28:03.358082,OK
2024-06-01 23:28:10.229426,OK
2024-06-01 23:28:18.548377,OK
2024-06-01 23:28:28.190626,OK
2024-06-01 23:28:34.324124,OK
2024-06-01 23:28:42.139585,NOK_1
2024-06-01 23:28:51.502163,NOK_4
2024-06-01 23:28:57.585081,OK
2024-06-01 23:29:07.157617,OK
2024-06-01 23:29:16.976543,NOK_4
2024-06-01 23:29:21.087474,OK
2024-06-01 23:29:29.312218,OK
2024-06-01 23:29:39.726640,OK
2024-06-01 23:29:48.521157,OK
2024-06-01 23:29:54.216179,OK
2024-06-01 23:30:03.706369,OK
2024-06-01 23:30:09.892111,OK
2024-06-01 23:30:19.442818,OK
2024-06-01 23:30:26.338124,OK
2024-06-01 23:30:36.773908,OK
2024-06-01 23:30:44.459352,OK
2024-06-01 23:30:49.866484,OK
2024-06-01 23:31:00.508407,OK
2024-06-01 23:31:07.590890,OK
2024-06-01 23:31:15.855091,OK
2024-06-01 23:31:22.782478,NOK_4
2024-06-01 23:31:32.920305,OK
2024-06-01 23:31:40.811983,OK
2024-06-01 23:31:46.964529,OK
2024-06-01 23:31:56.941852,OK
2024-06-01 23:32:03.641999,OK
2024-06-01 23:32:11.159704,OK
2024-06-01 23:32:17.878597,OK
2024-06-01 23:32:25.452608,OK
2024-06-01 23:32:33.265842,OK
2024-06-01 23:32:44.536461,OK
2024-06-01 23:32:50.568548,OK
2024-06-01 23:32:59.599203,NOK_4
2024-06-01 23:33:07.911244,OK
2024-06-01 23:33:14.896368,OK
2024-06-01 23:33:24.303417,OK
2024-06-01 23:33:31.465127,OK
2024-06-01 23:33:38.683280,OK
2024-06-01 23:33:46.976957,OK
2024-06-01 23:33:56.155052,NOK_4
2024-06-01 23:34:01.959758,OK
2024-06-01 23:34:09.674441,OK
2024-06-01 23:34:17.518957,OK
2024-06-01 23:34:27.513336,OK
2024-06-01 23:34:33.884476,OK
2024-06-01 23:34:43.576095,OK
2024-06-01 23:34:49.745550,OK
2024-06-01 23:34:58.458419,OK
2024-06-01 23:35:07.817823,OK
2024-06-01 23:35:14.519333,OK
2024-06-01 23:35:22.616438,OK
2024-06-01 23:35:32.722560,OK
2024-06-01 23:35:38.723863,NOK_4
2024-06-01 23:35:45.313089,OK
2024-06-01 23:35:54.142379,OK
2024-06-01 23:36:01.665884,OK
2024-06-01 23:36:10.050061,OK
2024-06-01 23:36:20.275041,OK
2024-06-01 23:36:26.892872,OK
2024-06-01 23:36:36.703572,OK
2024-06-01 23:36:42.691300,OK
2024-06-01 23:36:51.235519,OK
2024-06-01 23:36:57.647206,OK
2024-06-01 23:37:07.118502,OK
2024-06-01 23:37:16.655285,OK
2024-06-01 23:37:21.059772,NOK_4
2024-06-01 23:37:32.655686,OK
2024-06-01 23:37:39.204168,OK
2024-06-01 23:37:45.472394,OK
2024-06-01 23:37:56.323613,OK
2024-06-01 23:38:04.922375,OK
2024-06-01 23:38:11.638536,OK
2024-06-01 23:38:18.434376,OK
2024-06-01 23:38:26.014881,NOK_4
2024-06-01 23:38:33.636532,OK
2024-06-01 23:38:41.736231,OK
2024-06-01 23:38:52.452741,OK
2024-06-01 23:38:57.177574,OK
2024-06-01 23:39:08.500621,OK
2024-06-01 23:39:16.046267,OK
2024-06-01 23:39:22.382705,OK
2024-06-01 23:39:30.619915,OK
2024-06-01 23:39:39.676214,OK
2024-06-01 23:39:47.668088,OK
2024-06-01 23:39:54.012256,OK
2024-06-01 23:40:03.758208,OK
2024-06-01 23:40:11.977538,OK
2024-06-01 23:40:20.994094,OK
2024-06-01 23:40:28.491092,OK
2024-06-01 23:40:34.169762,OK
2024-06-01 23:40:42.275810,OK
2024-06-01 23:40:51.322074,OK
2024-06-01 23:40:58.947481,OK
2024-06-01 23:41:05.019448,OK
2024-06-01 23:41:13.399678,OK
2024-06-01 23:41:22.188634,OK
2024-06-01 23:41:32.000439,OK
2024-06-01 23:41:37.788157,OK
2024-06-01 23:41:47.876724,OK
2024-06-01 23:41:55.767112,OK
2024-06-01 23:42:02.860046,OK
2024-06-01 23:42:09.646556,OK
2024-06-01 23:42:20.569689,OK
2024-06-01 23:42:28.361924,OK
2024-06-01 23:42:36.852176,OK
2024-06-01 23:42:44.201016,OK
2024-06-01 23:42:52.477873,OK
2024-06-01 23:42:57.950991,OK
2024-06-01 23:43:06.010838,OK
2024-06-01 23:43:13.591454,OK
2024-06-01 23:43:23.910177,OK
2024-06-01 23:43:30.987536,OK
2024-06-01 23:43:38.398011,OK
2024-06-01 23:43:48.594276,NOK_1
2024-06-01 23:43:56.995358,OK
2024-06-01 23:44:02.857395,OK
2024-06-01 23:44:09.063269,OK
2024-06-01 23:44:17.411764,OK
2024-06-01 23:44:28.141610,OK
2024-06-01 23:44:35.300281,OK
2024-06-01 23:44:42.047675,OK
2024-06-01 23:44:51.768391,OK
2024-06-01 23:44:57.159015,OK
2024-06-01 23:45:06.274971,OK
2024-06-01 23:45:16.565005,NOK_4
2024-06-01 23:45:23.666562,OK
2024-06-01 23:45:31.427036,OK
2024-06-01 23:45:39.317685,OK
2024-06-01 23:45:46.674447,OK
2024-06-01 23:45:56.220113,OK
2024-06-01 23:46:03.597733,OK
2024-06-01 23:46:12.700270,OK
2024-06-01 23:46:17.975027,OK
2024-06-01 23:46:25.638032,OK
2024-06-01 23:46:35.692036,OK
2024-06-01 23:46:42.668419,OK
2024-06-01 23:46:50.969143,OK
2024-06-01 23:47:00.336994,OK
2024-06-01 23:47:05.622369,OK
2024-06-01 23:47:15.931085,OK
2024-06-01 23:47:23.725062,OK
2024-06-01 23:47:31.784859,OK
2024-06-01 23:47:37.306376,OK
2024-06-01 23:47:46.481302,OK
2024-06-01 23:47:55.375131,OK
2024-06-01 23:48:01.522463,NOK_4
2024-06-01 23:48:12.370730,OK
2024-06-01 23:48:17.805802,OK
2024-06-01 23:48:27.873057,OK
2024-06-01 23:48:35.799085,OK
2024-06-01 23:48:42.710630,OK
2024-06-01 23:48:52.391203,OK
2024-06-01 23:48:57.524055,OK
2024-06-01 23:49:07.298582,OK
2024-06-01 23:49:14.264366,OK
2024-06-01 23:49:23.665371,OK
2024-06-01 23:49:31.320689,OK
2024-06-01 23:49:39.840001,OK
2024-06-01 23:49:47.794694,OK
2024-06-01 23:49:54.065902,OK
2024-06-01 23:50:01.019084,OK
2024-06-01 23:50:10.766150,OK
2024-06-01 23:50:18.274409,OK
2024-06-01 23:50:27.371177,OK
2024-06-01 23:50:36.400589,NOK_1
2024-06-01 23:50:43.639441,OK
2024-06-01 23:50:52.827209,OK
2024-06-01 23:50:57.583278,OK
2024-06-01 23:51:06.211728,OK
2024-06-01 23:51:15.671053,OK
2024-06-01 23:51:23.507955,OK
2024-06-01 23:51:29.373393,OK
2024-06-01 23:51:40.369351,OK
2024-06-01 23:51:47.152351,OK
2024-06-01 23:51:54.847851,OK
2024-06-01 23:52:02.574804,OK
2024-06-01 23:52:12.790747,OK
2024-06-01 23:52:17.469858,OK
2024-06-01 23:52:27.784234,OK
2024-06-01 23:52:34.008971,OK
2024-06-01 23:52:44.898912,OK
2024-06-01 23:52:49.877933,OK
2024-06-01 23:52:59.908867,OK
2024-06-01 23:53:06.391920,OK
2024-06-01 23:53:15.874799,OK
2024-06-01 23:53:22.186009,OK
2024-06-01 23:53:29.509170,OK
2024-06-01 23:53:38.319090,OK
2024-06-01 23:53:48.164025,OK
2024-06-01 23:53:55.723976,OK
2024-06-01 23:54:02.194195,OK
2024-06-01 23:54:11.261201,OK
2024-06-01 23:54:19.432509,OK
2024-06-01 23:54:27.581736,OK
2024-06-01 23:54:35.480499,OK
2024-06-01 23:54:44.447088,OK
2024-06-01 23:54:51.751678,OK
2024-06-01 23:54:59.458990,OK
2024-06-01 23:55:07.424232,OK
2024-06-01 23:55:13.919126,OK
2024-06-01 23:55:22.888056,OK
2024-06-01 23:55:32.800901,OK
2024-06-01 23:55:37.513068,OK
2024-06-01 23:55:47.557733,OK
2024-06-01 23:55:56.928816,OK
2024-06-01 23:56:03.610284,OK
2024-06-01 23:56:12.456738,OK
2024-06-01 23:56:17.822641,OK
2024-06-01 23:56:27.518747,OK
2024-06-01 23:56:35.693323,OK
2024-06-01 23:56:42.662201,OK
2024-06-01 23:56:49.737784,OK
2024-06-01 23:57:00.738305,OK
2024-06-01 23:57:08.166558,OK
2024-06-01 23:57:14.664820,NOK_1
2024-06-01 23:57:21.303925,OK
2024-06-01 23:57:29.597258,OK
2024-06-01 23:57:40.001740,OK
2024-06-01 23:57:45.764008,NOK_4
2024-06-01 23:57:53.351681,OK
2024-06-01 23:58:02.670714,OK
2024-06-01 23:58:12.990586,OK
2024-06-01 23:58:19.211122,OK
2024-06-01 23:58:28.839897,OK
2024-06-01 23:58:34.065059,OK
2024-06-01 23:58:42.503690,OK
2024-06-01 23:58:52.771848,OK
2024-06-01 23:58:58.328153,OK
2024-06-01 23:59:08.898195,OK
2024-06-01 23:59:15.217005,OK
2024-06-01 23:59:24.276015,OK
2024-06-01 23:59:29.248386,NOK_4
2024-06-01 23:59:38.587736,OK
2024-06-01 23:59:45.264153,NOK_4
2024-06-01 23:59:53.074642,OK
2024-06-02 00:00:01.016686,OK
2024-06-02 00:00:11.687711,OK
2024-06-02 00:00:18.200615,OK
2024-06-02 00:00:25.763803,OK
2024-06-02 00:00:36.107502,OK
2024-06-02 00:00:43.990631,OK
2024-06-02 00:00:49.361288,OK
2024-06-02 00:00:57.447118,OK
2024-06-02 00:01:07.861517,OK
2024-06-02 00:01:15.852284,OK
2024-06-02 00:01:24.900083,OK
2024-06-02 00:01:32.345854,OK
2024-06-02 00:01:37.955058,OK
2024-06-02 00:01:46.745991,OK
2024-06-02 00:01:54.480184,OK
2024-06-02 00:02:02.479979,OK
2024-06-02 00:02:09.383166,OK
2024-06-02 00:02:20.355240,OK
2024-06-02 00:02:27.553753,OK
2024-06-02 00:02:33.182436,OK
2024-06-02 00:02:42.435204,OK
2024-06-02 00:02:52.084290,OK
2024-06-02 00:03:00.170463,OK
2024-06-02 00:03:05.213505,OK
2024-06-02 00:03:14.313495,NOK_4
2024-06-02 00:03:22.464157,OK
2024-06-02 00:03:32.458033,NOK_4
2024-06-02 00:03:38.002621,OK
2024-06-02 00:03:47.747693,OK
2024-06-02 00:03:54.054031,OK
2024-06-02 00:04:04.093439,NOK_1
2024-06-02 00:04:10.496457,OK
2024-06-02 00:04:19.831244,NOK_4
2024-06-02 00:04:28.509298,OK
2024-06-02 00:04:36.327133,OK
2024-06-02 00:04:43.783596,OK
2024-06-02 00:04:51.328011,OK
2024-06-02 00:04:58.758583,OK
2024-06-02 00:05:05.492562,OK
2024-06-02 00:05:16.774803,OK
2024-06-02 00:05:23.893789,OK
2024-06-02 00:05:30.095893,OK
2024-06-02 00:05:40.222988,OK
2024-06-02 00:05:47.930192,OK
2024-06-02 00:05:54.714149,OK
2024-06-02 00:06:02.589245,NOK_4
2024-06-02 00:06:11.154234,OK
2024-06-02 00:06:17.872771,OK
2024-06-02 00:06:25.318557,OK
2024-06-02 00:06:35.651380,NOK_4
2024-06-02 00:06:41.800970,OK
2024-06-02 00:06:51.992997,OK
2024-06-02 00:07:00.151171,OK
2024-06-02 00:07:07.555978,OK
2024-06-02 00:07:15.174561,OK
2024-06-02 00:07:24.127630,OK
2024-06-02 00:07:31.483529,OK
2024-06-02 00:07:40.176116,OK
2024-06-02 00:07:45.759004,OK
2024-06-02 00:07:54.196217,OK
2024-06-02 00:08:04.530674,OK
2024-06-02 00:08:11.640542,OK
2024-06-02 00:08:18.057231,OK
2024-06-02 00:08:27.574280,OK
2024-06-02 00:08:36.086837,OK
2024-06-02 00:08:43.585476,OK
2024-06-02 00:08:51.823318,OK
2024-06-02 00:08:58.894568,OK
2024-06-02 00:09:07.263735,OK
2024-06-02 00:09:14.279723,OK
2024-06-02 00:09:22.767632,OK
2024-06-02 00:09:29.406997,OK
2024-06-02 00:09:39.870810,OK
2024-06-02 00:09:45.123601,OK
2024-06-02 00:09:56.211612,OK
2024-06-02 00:10:01.084826,OK
2024-06-02 00:10:12.413840,OK
2024-06-02 00:10:20.468543,OK
2024-06-02 00:10:26.491508,OK
2024-06-02 00:10:36.650811,NOK_4
2024-06-02 00:10:41.870935,OK
2024-06-02 00:10:52.972010,OK
2024-06-02 00:10:58.430468,OK
2024-06-02 00:11:08.275802,OK
2024-06-02 00:11:15.139305,OK
2024-06-02 00:11:22.829495,OK
2024-06-02 00:11:29.219302,OK
2024-06-02 00:11:39.404545,OK
2024-06-02 00:11:47.782733,OK
2024-06-02 00:11:53.935610,OK
2024-06-02 00:12:04.103534,OK
2024-06-02 00:12:09.665752,OK
2024-06-02 00:12:18.925427,OK
2024-06-02 00:12:25.612966,OK
2024-06-02 00:12:35.207267,OK
2024-06-02 00:12:42.970386,OK
2024-06-02 00:12:50.105375,NOK_1
2024-06-02 00:12:57.825195,OK
2024-06-02 00:13:05.133431,OK
2024-06-02 00:13:16.166893,OK
2024-06-02 00:13:24.133575,OK
2024-06-02 00:13:32.209012,OK
2024-06-02 00:13:40.246704,OK
2024-06-02 00:13:46.242784,OK
2024-06-02 00:13:56.250690,NOK_4
2024-06-02 00:14:01.648140,OK
